QQQ Shares,DIA Shares,IBB Shares,Capital,TLT Shares,Date,QQQ Close,QQQ Dividend,DIA Close,DIA Dividend,IBB Close,IBB Dividend,TLT Close,TLT Dividend
171.71720505979295,78.5947890688457,292.50450987996334,28053.11853759826,0.0,2011-01-06,55.92,0.0,116.78,0.0,31.7,0.0,91.86,0.0
171.71720505979295,78.5947890688457,292.50450987996334,28022.177681443216,0.0,2011-01-07,55.87,0.0,116.57,0.0,31.68,0.0,92.35,0.0
171.71720505979295,78.5947890688457,292.50450987996334,28020.383087253897,0.0,2011-01-10,56.08,0.0,116.2,0.0,31.65,0.0,92.85,0.0
171.71720505979295,78.5947890688457,292.50450987996334,28111.354406512368,0.0,2011-01-11,56.16,0.0,116.55,0.0,31.82,0.0,92.33,0.0
171.71720505979295,78.5947890688457,292.50450987996334,28296.572625924404,0.0,2011-01-12,56.56,0.0,117.4,0.0,31.99,0.0,91.61,0.0
171.71720505979295,78.5947890688457,292.50450987996334,28293.063147508226,0.0,2011-01-13,56.58,0.0,117.2,0.0,32.02,0.0,92.43,0.0
171.71720505979295,78.5947890688457,292.50450987996334,28418.321045771074,0.0,2011-01-14,57.0,0.0,117.69,0.0,32.07,0.0,91.84,0.0
171.71720505979295,78.5947890688457,292.50450987996334,28590.613563135805,0.0,2011-01-18,57.16,0.0,118.23,0.0,32.42,0.0,91.41,0.0
171.71720505979295,78.5947890688457,292.50450987996334,28245.34222690575,0.0,2011-01-19,56.51,0.0,118.16,0.0,31.64,0.0,92.07,0.0
171.71720505979295,78.5947890688457,292.50450987996334,28170.586508220276,0.0,2011-01-20,56.11,0.0,118.12,0.0,31.63,0.0,90.8,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28049.961680088694,0.0,2011-01-21,55.68,0.0,118.46,0.14400000000000002,31.34,0.0,91.52,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28347.719507453723,0.0,2011-01-24,56.45,0.0,119.56,0.0,31.61,0.0,91.56,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28367.648741229983,0.0,2011-01-25,56.53,0.0,119.49,0.0,31.65,0.0,92.43,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28548.533591267947,0.0,2011-01-26,56.83,0.0,119.61,0.0,32.06,0.0,91.03,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28570.04469152299,0.0,2011-01-27,57.18,0.0,119.64,0.0,31.92,0.0,91.44,0.0
171.71720505979295,78.69032891036109,292.50450987996334,27927.39730736074,0.0,2011-01-28,55.73,0.0,118.02,0.0,31.01,0.0,91.92,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28086.677380767287,0.0,2011-01-31,56.0,0.0,118.6,0.0,31.24,0.0,91.22,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28451.505073428896,0.0,2011-02-01,57.05,0.0,120.09,0.0,31.47,0.0,90.45,0.32
171.71720505979295,78.69032891036109,292.50450987996334,28451.462653756615,0.0,2011-02-02,56.96,0.0,120.1,0.0,31.52,0.0,90.47,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28428.454815993602,0.0,2011-02-03,57.06,0.0,120.37,0.0,31.31,0.0,89.72,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28529.06054255565,0.0,2011-02-04,57.38,0.0,120.69,0.0,31.38,0.0,88.81,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28618.58466970623,0.0,2011-02-07,57.65,0.0,121.35,0.0,31.35,0.0,89.27,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28743.077522369334,0.0,2011-02-08,58.03,0.0,122.14,0.0,31.34,0.0,88.45,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28675.496500836016,0.0,2011-02-09,57.93,0.0,122.28,0.0,31.13,0.0,89.22,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28734.945924889653,0.0,2011-02-10,58.02,0.0,122.17,0.0,31.31,0.0,88.19,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28865.31382458334,0.0,2011-02-11,58.44,0.0,122.65,0.0,31.38,0.0,89.46,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28944.707522111283,0.0,2011-02-14,58.58,0.0,122.61,0.0,31.58,0.0,89.52,0.0
171.71720505979295,78.69032891036109,292.50450987996334,28922.10747164365,0.0,2011-02-15,58.5,0.0,122.2,0.0,31.66,0.0,89.92,0.0
171.71720505979295,78.69032891036109,292.50450987996334,29073.044929312215,0.0,2011-02-16,58.88,0.0,122.88,0.0,31.77,0.0,89.63,0.0
171.71720505979295,78.69032891036109,292.50450987996334,29115.044238096318,0.0,2011-02-17,58.86,0.0,123.16,0.0,31.85,0.0,89.77,0.0
171.71720505979295,78.88132485431828,292.50450987996334,29127.551484041815,0.0,2011-02-18,58.73,0.0,123.6,0.3,31.77,0.0,89.49,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28531.092554208903,0.0,2011-02-22,57.03,0.0,121.89,0.0,31.19,0.0,90.83,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28292.297717413516,0.0,2011-02-23,56.56,0.0,120.85,0.0,30.93,0.0,91.16,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28298.1937288489,0.0,2011-02-24,56.86,0.0,120.42,0.0,30.89,0.0,91.74,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28671.997670866826,0.0,2011-02-25,57.65,0.0,121.14,0.0,31.51,0.0,92.28,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28786.89909907086,0.0,2011-02-28,57.77,0.0,122.15,0.0,31.56,0.0,92.4,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28422.44234795097,0.0,2011-03-01,56.84,0.0,120.37,0.0,31.34,0.0,92.37,0.297
171.71720505979295,78.88132485431828,292.50450987996334,28544.61900763085,0.0,2011-03-02,57.14,0.0,120.45,0.0,31.56,0.0,90.95,0.0
171.71720505979295,78.88132485431828,292.50450987996334,29020.949809266145,0.0,2011-03-03,58.27,0.0,122.36,0.0,32.01,0.0,90.06,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28899.230268627864,0.0,2011-03-04,57.97,0.0,121.47,0.0,32.01,0.0,90.81,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28652.690230013548,0.0,2011-03-07,57.19,0.0,120.71,0.0,31.83,0.0,90.23,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28904.304996745217,0.0,2011-03-08,57.42,0.0,121.99,0.0,32.21,0.0,89.68,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28841.837958367785,0.0,2011-03-09,57.03,0.0,122.01,0.0,32.22,0.0,90.55,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28354.132834960343,0.0,2011-03-10,56.14,0.0,119.73,0.0,31.69,0.0,92.07,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28530.08791795554,0.0,2011-03-11,56.49,0.0,120.42,0.0,31.9,0.0,91.55,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28403.98140019583,0.0,2011-03-14,56.29,0.0,119.85,0.0,31.74,0.0,91.51,0.0
171.71720505979295,78.88132485431828,292.50450987996334,28072.694892088468,0.0,2011-03-15,55.49,0.0,118.43,0.0,31.46,0.0,92.88,0.0
171.71720505979295,78.88132485431828,292.50450987996334,27549.45647103586,0.0,2011-03-16,54.15,0.0,116.16,0.0,31.07,0.0,93.93,0.0
171.71720505979295,78.88132485431828,292.50450987996334,27788.17899667966,0.0,2011-03-17,54.65,0.0,117.69,0.0,31.18,0.0,93.21,0.0
171.9600374709886,79.03205774868773,292.50450987996334,27889.137030265876,0.0,2011-03-18,54.45,0.077,118.27,0.226,31.38,0.0,93.46,0.0
171.9600374709886,79.03205774868773,292.50450987996334,28285.078901028042,0.0,2011-03-21,55.5,0.0,120.07,0.0,31.63,0.0,92.91,0.0
171.9600374709886,79.03205774868773,292.50450987996334,28232.627727828243,0.0,2011-03-22,55.4,0.0,119.92,0.0,31.55,0.0,93.22,0.0
171.9600374709886,79.03205774868773,292.50450987996334,28368.373506335018,0.0,2011-03-23,55.71,0.0,120.63,0.0,31.64,0.0,93.1,0.0
171.9600374709886,79.03205774868773,292.50450987996334,28744.61271610509,0.0,2011-03-24,56.7,0.0,121.46,0.0,32.12,0.0,92.4,0.0
171.9600374709886,79.03205774868773,292.50450987996334,28828.678465916964,0.0,2011-03-25,56.84,0.0,121.96,0.0,32.19,0.0,92.17,0.0
171.9600374709886,79.03205774868773,292.50450987996334,28736.16408196083,0.0,2011-03-28,56.53,0.0,121.76,0.0,32.11,0.0,92.3,0.0
171.9600374709886,79.03205774868773,292.50450987996334,29036.26840082137,0.0,2011-03-29,57.08,0.0,122.51,0.0,32.61,0.0,91.59,0.0
171.9600374709886,79.03205774868773,292.50450987996334,29304.747621994196,0.0,2011-03-30,57.35,0.0,123.21,0.0,33.18,0.0,92.32,0.0
171.9600374709886,79.03205774868773,292.50450987996334,29364.914281094418,0.0,2011-03-31,57.43,0.0,123.02,0.0,33.39,0.0,92.13,0.0
171.9600374709886,79.03205774868773,292.50450987996334,29475.04826999916,0.0,2011-04-01,57.46,0.0,123.46,0.0,33.63,0.0,92.19,0.386
171.9600374709886,79.03205774868773,292.50450987996334,29489.485840994676,0.0,2011-04-04,57.27,0.0,123.76,0.0,33.71,0.0,92.29,0.0
171.9600374709886,79.03205774868773,292.50450987996334,29580.775248270053,0.0,2011-04-05,57.12,0.0,123.65,0.0,34.14,0.0,91.92,0.0
171.9600374709886,79.03205774868773,292.50450987996334,29648.87136864411,0.0,2011-04-06,57.26,0.0,124.17,0.0,34.15,0.0,90.54,0.0
171.9600374709886,79.03205774868773,292.50450987996334,29595.11922624142,0.0,2011-04-07,57.22,0.0,123.91,0.0,34.06,0.0,90.36,0.0
171.9600374709886,79.03205774868773,292.50450987996334,29531.066726208388,0.0,2011-04-08,56.95,0.0,123.65,0.0,34.07,0.0,89.88,0.0
171.9600374709886,79.03205774868773,292.50450987996334,29503.454088709015,0.0,2011-04-11,56.76,0.0,123.64,0.0,34.09,0.0,89.96,0.0
171.9600374709886,79.03205774868773,292.50450987996334,29313.88139496388,0.0,2011-04-12,56.37,0.0,122.46,0.0,33.99,0.0,90.93,0.0
171.9600374709886,79.03205774868773,292.50450987996334,29494.211496210126,0.0,2011-04-13,56.85,0.0,122.55,0.0,34.3,0.0,91.5,0.0
171.9600374709886,79.03205774868773,292.50450987996334,29569.42715994789,0.0,2011-04-14,56.75,0.0,122.72,0.0,34.57,0.0,91.43,0.0
171.9600374709886,79.10391090615062,292.50450987996334,29718.154662861314,0.0,2011-04-15,56.65,0.0,123.19,0.11199999999999999,34.98,0.0,92.67,0.0
171.9600374709886,79.10391090615062,292.50450987996334,29411.81808290942,0.0,2011-04-18,56.25,0.0,121.74,0.0,34.56,0.0,92.88,0.0
171.9600374709886,79.10391090615062,292.50450987996334,29479.54596163127,0.0,2011-04-19,56.6,0.0,122.39,0.0,34.41,0.0,93.28,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30035.260231986704,0.0,2011-04-20,57.88,0.0,124.34,0.0,35.03,0.0,92.68,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30147.03356403233,0.0,2011-04-21,58.34,0.0,124.79,0.0,35.02,0.0,92.6,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30109.966954553503,0.0,2011-04-25,58.49,0.0,124.55,0.0,34.87,0.0,92.95,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30412.710654697385,0.0,2011-04-26,58.82,0.0,125.7,0.0,35.4,0.0,93.85,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30805.511329782035,0.0,2011-04-27,59.22,0.0,126.69,0.0,36.24,0.0,92.89,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30871.181142161535,0.0,2011-04-28,59.13,0.0,127.42,0.0,36.32,0.0,93.6,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30765.375310109815,0.0,2011-04-29,59.08,0.0,128.04,0.0,35.82,0.0,93.89,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30794.989915980375,0.0,2011-05-02,58.97,0.0,127.84,0.0,36.04,0.0,93.64,0.4
171.9600374709886,79.10391090615062,292.50450987996334,30657.50767430638,0.0,2011-05-03,58.69,0.0,127.82,0.0,35.74,0.0,94.17,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30498.741774094975,0.0,2011-05-04,58.6,0.0,126.97,0.0,35.48,0.0,94.59,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30198.104195856697,0.0,2011-05-05,58.28,0.0,125.64,0.0,35.0,0.0,95.49,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30421.01423158944,0.0,2011-05-06,58.47,0.0,126.27,0.0,35.48,0.0,95.07,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30660.378731263343,0.0,2011-05-09,58.69,0.0,126.71,0.0,36.05,0.0,94.97,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30860.47150094658,0.0,2011-05-10,59.19,0.0,127.45,0.0,36.24,0.0,94.29,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30631.999234227456,0.0,2011-05-11,58.76,0.0,126.31,0.0,36.02,0.0,94.83,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30886.37807150086,0.0,2011-05-12,59.11,0.0,126.99,0.0,36.5,0.0,94.23,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30631.878205259447,0.0,2011-05-13,58.41,0.0,125.96,0.0,36.32,0.0,95.08,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30258.560170635752,0.0,2011-05-16,57.4,0.0,125.47,0.0,35.77,0.0,95.61,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30257.26555622345,0.0,2011-05-17,57.56,0.0,124.81,0.0,35.85,0.0,96.59,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30501.676292087846,0.0,2011-05-18,58.04,0.0,125.71,0.0,36.16,0.0,95.31,0.0
171.9600374709886,79.10391090615062,292.50450987996334,30515.437524805413,0.0,2011-05-19,58.21,0.0,126.18,0.0,35.98,0.0,95.27,0.0
171.9600374709886,79.36621782737726,292.50450987996334,30396.566376916133,0.0,2011-05-20,57.77,0.0,124.85,0.414,36.08,0.0,95.32,0.0
171.9600374709886,79.36621782737726,292.50450987996334,29986.89084002021,0.0,2011-05-23,56.92,0.0,123.52,0.0,35.54,0.0,95.78,0.0
171.9600374709886,79.36621782737726,292.50450987996334,29868.293627600142,0.0,2011-05-24,56.57,0.0,123.3,0.0,35.4,0.0,96.14,0.0
171.9600374709886,79.36621782737726,292.50450987996334,30004.10409445453,0.0,2011-05-25,56.79,0.0,123.65,0.0,35.64,0.0,95.69,0.0
171.9600374709886,79.36621782737726,292.50450987996334,30155.171257911075,0.0,2011-05-26,57.14,0.0,123.8,0.0,35.91,0.0,96.51,0.0
171.9600374709886,79.36621782737726,292.50450987996334,30271.34263853023,0.0,2011-05-27,57.43,0.0,124.23,0.0,36.02,0.0,96.47,0.0
171.9600374709886,79.36621782737726,292.50450987996334,30657.837509267403,0.0,2011-05-31,58.36,0.0,125.5,0.0,36.45,0.0,96.69,0.0
171.9600374709886,79.36621782737726,292.50450987996334,30003.69455955022,0.0,2011-06-01,57.09,0.0,122.7,0.0,35.72,0.0,97.64,0.35200000000000004
171.9600374709886,79.36621782737726,292.50450987996334,30062.784359286976,0.0,2011-06-02,57.21,0.0,122.3,0.0,35.96,0.0,95.78,0.0
171.9600374709886,79.36621782737726,292.50450987996334,29723.043074737914,0.0,2011-06-03,56.35,0.0,121.32,0.0,35.57,0.0,96.33,0.0
171.9600374709886,79.36621782737726,292.50450987996334,29409.912502659925,0.0,2011-06-06,55.89,0.0,120.73,0.0,34.93,0.0,95.6,0.0
171.9600374709886,79.36621782737726,292.50450987996334,29496.52050078384,0.0,2011-06-07,55.79,0.0,120.49,0.0,35.35,0.0,96.04,0.0
171.9600374709886,79.36621782737726,292.50450987996334,29368.78122792625,0.0,2011-06-08,55.39,0.0,120.3,0.0,35.2,0.0,96.79,0.0
171.9600374709886,79.36621782737726,292.50450987996334,29421.807079303806,0.0,2011-06-09,55.49,0.0,121.12,0.0,35.1,0.0,96.4,0.0
171.9600374709886,79.36621782737726,292.50450987996334,28943.697189734776,0.0,2011-06-10,54.64,0.0,119.37,0.0,34.44,0.0,97.14,0.0
171.9600374709886,79.36621782737726,292.50450987996334,28921.589698351243,0.0,2011-06-13,54.64,0.0,119.46,0.0,34.34,0.0,96.65,0.0
171.9600374709886,79.36621782737726,292.50450987996334,29228.127187650876,0.0,2011-06-14,55.34,0.0,120.7,0.0,34.64,0.0,95.19,0.0
171.9600374709886,79.36621782737726,292.50450987996334,28789.045873007322,0.0,2011-06-15,54.29,0.0,118.88,0.0,34.25,0.0,96.92,0.0
171.9600374709886,79.36621782737726,292.50450987996334,28760.646630244217,0.0,2011-06-16,54.08,0.0,119.53,0.0,34.1,0.0,97.36,0.0
172.34685964116872,79.50408464972647,292.50450987996334,28697.48442569107,0.0,2011-06-17,53.79,0.121,119.74,0.20800000000000002,33.87,0.0,96.9,0.0
172.34685964116872,79.50408464972647,292.50450987996334,28900.021212173167,0.0,2011-06-20,54.07,0.0,120.54,0.0,34.18,0.0,97.02,0.0
172.34685964116872,79.50408464972647,292.50450987996334,29312.124842586316,0.0,2011-06-21,55.23,0.0,121.59,0.0,34.62,0.0,96.59,0.0
172.34685964116872,79.50408464972647,292.50450987996334,29148.997416616272,0.0,2011-06-22,54.83,0.0,120.81,0.0,34.51,0.0,96.65,0.0
172.34685964116872,79.50408464972647,292.50450987996334,29253.513170432096,0.0,2011-06-23,55.34,0.0,120.32,0.0,34.7,0.0,97.39,0.0
172.34685964116872,79.50408464972647,292.50450987996334,28922.96443780009,0.0,2011-06-24,54.38,0.0,119.2,0.0,34.44,0.0,96.98,0.0
172.34685964116872,79.50408464972647,292.50450987996334,29243.08668840042,0.0,2011-06-27,55.25,0.0,120.2,0.0,34.75,0.0,95.65,0.0
172.34685964116872,79.50408464972647,292.50450987996334,29674.939623689068,0.0,2011-06-28,56.07,0.0,121.61,0.0,35.36,0.0,94.88,0.0
172.34685964116872,79.50408464972647,292.50450987996334,29816.4633736979,0.0,2011-06-29,56.3,0.0,122.45,0.0,35.48,0.0,94.25,0.0
172.34685964116872,79.50408464972647,292.50450987996334,30075.914470937,0.0,2011-06-30,57.05,0.0,123.83,0.0,35.55,0.0,94.1,0.0
172.34685964116872,79.50408464972647,292.50450987996334,30465.641496823417,0.0,2011-07-01,57.91,0.0,125.58,0.0,35.9,0.0,93.63,0.32
172.34685964116872,79.50408464972647,292.50450987996334,30552.342394982872,0.0,2011-07-05,58.2,0.0,125.49,0.0,36.05,0.0,93.84,0.0
172.34685964116872,79.50408464972647,292.50450987996334,30685.441560882922,0.0,2011-07-06,58.39,0.0,126.09,0.0,36.23,0.0,94.32,0.0
172.34685964116872,79.50408464972647,292.50450987996334,30976.744301562067,0.0,2011-07-07,59.19,0.0,127.1,0.0,36.48,0.0,94.04,0.0
172.34685964116872,79.50408464972647,292.50450987996334,30907.346129412177,0.0,2011-07-08,59.03,0.0,126.39,0.0,36.53,0.0,95.37,0.0
172.34685964116872,79.50408464972647,292.50450987996334,30409.546040982146,0.0,2011-07-11,57.96,0.0,124.95,0.0,35.85,0.0,96.8,0.0
172.34685964116872,79.50408464972647,292.50450987996334,30275.645754960806,0.0,2011-07-12,57.52,0.0,124.33,0.0,35.82,0.0,97.13,0.0
172.34685964116872,79.50408464972647,292.50450987996334,30436.277183826445,0.0,2011-07-13,57.76,0.0,124.8,0.0,36.1,0.0,97.4,0.0
172.34685964116872,79.50408464972647,292.50450987996334,30203.696295552334,0.0,2011-07-14,57.09,0.0,124.21,0.0,35.86,0.0,96.01,0.0
172.34685964116872,79.57557194485146,292.50450987996334,30350.935480296197,0.0,2011-07-15,57.85,0.0,124.56,0.11199999999999999,35.79,0.0,96.17,0.0
172.34685964116872,79.57557194485146,292.50450987996334,30105.70511222729,0.0,2011-07-18,57.54,0.0,123.62,0.0,35.39,0.0,95.24,0.0
172.34685964116872,79.57557194485146,292.50450987996334,30672.779194091945,0.0,2011-07-19,58.85,0.0,125.63,0.0,36.01,0.0,97.22,0.0
172.34685964116872,79.57557194485146,292.50450987996334,30519.63814369064,0.0,2011-07-20,58.6,0.0,125.46,0.0,35.68,0.0,96.07,0.0
172.34685964116872,79.57557194485146,292.50450987996334,30866.814457140496,0.0,2011-07-21,58.99,0.0,127.03,0.0,36.21,0.0,95.33,0.0
172.34685964116872,79.57557194485146,292.50450987996334,30987.45431226492,0.0,2011-07-22,59.6,0.0,126.6,0.0,36.38,0.0,96.05,0.0
172.34685964116872,79.57557194485146,292.50450987996334,30724.426502746326,0.0,2011-07-25,59.48,0.0,125.76,0.0,35.78,0.0,95.0,0.0
172.34685964116872,79.57557194485146,292.50450987996334,30565.1215360294,0.0,2011-07-26,59.63,0.0,124.83,0.0,35.4,0.0,95.65,0.0
172.34685964116872,79.57557194485146,292.50450987996334,29851.772519230584,0.0,2011-07-27,58.09,0.0,122.84,0.0,34.41,0.0,95.66,0.0
172.34685964116872,79.57557194485146,292.50450987996334,29841.995155498378,0.0,2011-07-28,58.19,0.0,122.28,0.0,34.47,0.0,96.02,0.0
172.34685964116872,79.57557194485146,292.50450987996334,29764.538066010773,0.0,2011-07-29,58.0,0.0,121.13,0.0,34.63,0.0,97.92,0.0
172.34685964116872,79.57557194485146,292.50450987996334,29570.160647528784,0.0,2011-08-01,57.73,0.0,121.11,0.0,34.13,0.0,98.58,0.325
172.34685964116872,79.57557194485146,292.50450987996334,28797.604186326054,0.0,2011-08-02,56.27,0.0,118.46,0.0,33.07,0.0,101.54,0.0
172.34685964116872,79.57557194485146,292.50450987996334,28908.952049697138,0.0,2011-08-03,56.81,0.0,118.8,0.0,33.04,0.0,101.74,0.0
172.34685964116872,79.57557194485146,292.50450987996334,27288.404953357254,0.0,2011-08-04,54.17,0.0,113.71,0.0,30.44,0.0,105.36,0.0
172.34685964116872,79.57557194485146,292.50450987996334,27179.176386767886,0.0,2011-08-05,53.83,0.0,114.25,0.0,30.12,0.0,102.32,0.0
172.34685964116872,79.57557194485146,292.50450987996334,25584.937138534588,0.0,2011-08-08,50.59,0.0,108.07,0.0,28.26,0.0,105.55,0.0
172.34685964116872,79.57557194485146,292.50450987996334,26839.04601202024,0.0,2011-08-09,53.03,0.0,112.37,0.0,29.94,0.0,105.87,0.0
172.34685964116872,79.57557194485146,292.50450987996334,25627.128813159725,0.0,2011-08-10,50.86,0.0,107.17,0.0,28.49,0.0,109.02,0.0
172.34685964116872,79.57557194485146,292.50450987996334,26665.4591633565,0.0,2011-08-11,53.1,0.0,111.25,0.0,29.61,0.0,103.52,0.0
172.34685964116872,79.57557194485146,292.50450987996334,27057.007210225544,0.0,2011-08-12,53.57,0.0,112.8,0.0,30.25,0.0,105.57,0.0
172.34685964116872,79.57557194485146,292.50450987996334,27633.91245843599,0.0,2011-08-15,54.36,0.0,114.81,0.0,31.21,0.0,104.5,0.0
172.34685964116872,79.57557194485146,292.50450987996334,27458.51714919691,0.0,2011-08-16,53.9,0.0,114.08,0.0,31.08,0.0,106.23,0.0
172.34685964116872,79.57557194485146,292.50450987996334,27367.963990382217,0.0,2011-08-17,53.58,0.0,114.26,0.0,30.91,0.0,108.09,0.0
172.34685964116872,79.57557194485146,292.50450987996334,26157.138563751065,0.0,2011-08-18,50.95,0.0,110.07,0.0,29.46,0.0,110.31,0.0
172.34685964116872,79.88455317592265,292.50450987996334,25871.738562520404,0.0,2011-08-19,50.03,0.0,107.91,0.419,29.5,0.0,111.2,0.0
172.34685964116872,79.88455317592265,292.50450987996334,25895.89038671003,0.0,2011-08-22,50.21,0.0,108.3,0.0,29.37,0.0,110.92,0.0
172.34685964116872,79.88455317592265,292.50450987996334,26837.19919587809,0.0,2011-08-23,52.28,0.0,111.37,0.0,30.53,0.0,109.39,0.0
172.34685964116872,79.88455317592265,292.50450987996334,27095.504949423717,0.0,2011-08-24,52.69,0.0,112.95,0.0,30.74,0.0,106.28,0.0
172.34685964116872,79.88455317592265,292.50450987996334,26604.60355325023,0.0,2011-08-25,51.83,0.0,111.26,0.0,30.03,0.0,107.43,0.0
172.34685964116872,79.88455317592265,292.50450987996334,27139.666248976653,0.0,2011-08-26,53.13,0.0,112.7,0.0,30.7,0.0,108.49,0.0
172.34685964116872,79.88455317592265,292.50450987996334,27890.937556171193,0.0,2011-08-29,54.61,0.0,115.14,0.0,31.73,0.0,106.99,0.0
172.34685964116872,79.88455317592265,292.50450987996334,28063.359624970544,0.0,2011-08-30,54.97,0.0,115.35,0.0,32.05,0.0,108.71,0.0
172.34685964116872,79.88455317592265,292.50450987996334,28132.651664441408,262.84828239223964,2011-08-31,55.06,0.0,115.95,0.0,32.07,0.0,107.03,0.0
0.0,0.0,0.0,28727.214479212656,263.624983749772,2011-09-01,54.56,0.0,114.87,0.0,31.58,0.0,108.97,0.322
0.0,0.0,0.0,29660.44692168685,263.624983749772,2011-09-02,53.28,0.0,112.28,0.0,30.95,0.0,112.51,0.0
0.0,0.0,0.0,29968.888152674084,263.624983749772,2011-09-06,53.29,0.0,111.21,0.0,31.4,0.0,113.68,0.0
0.0,0.0,0.0,29396.82193793708,263.624983749772,2011-09-07,54.64,0.0,113.94,0.0,32.32,0.0,111.51,0.0
0.0,0.0,0.0,29660.44692168685,263.624983749772,2011-09-08,54.39,0.0,112.87,0.0,32.26,0.0,112.51,0.0
0.0,0.0,0.0,29976.796902186576,263.624983749772,2011-09-09,53.18,0.0,109.82,0.0,31.3,0.0,113.71,0.0
0.0,0.0,0.0,30008.43190023655,263.624983749772,2011-09-12,53.86,0.0,110.51,0.0,31.54,0.0,113.83,0.0
0.0,0.0,0.0,29581.359426561918,263.624983749772,2011-09-13,54.58,0.0,110.92,0.0,31.95,0.0,112.21,0.0
0.0,0.0,0.0,29831.8031611242,263.624983749772,2011-09-14,55.36,0.0,112.4,0.0,32.27,0.0,113.16,0.0
0.0,0.0,0.0,29375.731939237096,263.624983749772,2011-09-15,56.18,0.0,114.26,0.0,32.62,0.0,111.43,0.0
0.0,0.0,0.0,29589.26817607441,263.624983749772,2011-09-16,56.59,0.10400000000000001,114.86,0.21,32.64,0.0,112.24,0.0
0.0,0.0,0.0,30153.425641298923,263.624983749772,2011-09-19,56.61,0.0,113.72,0.0,32.55,0.0,114.38,0.0
0.0,0.0,0.0,30279.965633498814,263.624983749772,2011-09-20,56.36,0.0,113.88,0.0,32.82,0.0,114.86,0.0
0.0,0.0,0.0,31281.740571747945,263.624983749772,2011-09-21,55.38,0.0,110.95,0.0,32.24,0.0,118.66,0.0
0.0,0.0,0.0,32457.507999271933,263.624983749772,2011-09-22,53.58,0.0,107.07,0.0,31.37,0.0,123.12,0.0
0.0,0.0,0.0,31853.80678648495,263.624983749772,2011-09-23,54.15,0.0,107.45,0.0,31.6,0.0,120.83,0.0
0.0,0.0,0.0,31342.374318010396,263.624983749772,2011-09-26,54.78,0.0,110.24,0.0,31.75,0.0,118.89,0.0
0.0,0.0,0.0,30862.57684758581,263.624983749772,2011-09-27,55.35,0.0,111.71,0.0,32.22,0.0,117.07,0.0
0.0,0.0,0.0,30852.03184823582,263.624983749772,2011-09-28,54.53,0.0,109.83,0.0,31.35,0.0,117.03,0.0
0.0,0.0,0.0,31065.568085073133,263.624983749772,2011-09-29,53.88,0.0,111.38,0.0,31.37,0.0,117.84,0.0
0.0,0.0,0.0,31845.89803697246,263.624983749772,2011-09-30,52.49,0.0,108.93,0.0,31.12,0.0,120.8,0.0
0.0,0.0,0.0,32720.078483086705,264.2765405305444,2011-10-03,51.14,0.0,106.36,0.0,29.71,0.0,123.81,0.306
