date,ticker,name,reports,period,epsWallStreet,epsEstimize,epsActual,revWallStreet,revEstimize,revActual
2/18/2016,TRN,Trinity Industries Inc.,AMC,FQ4 ‘15,1.07,1.09,1.3,1606,1601,1547
2/18/2016,UEIC,Universal Electronics Inc.,AMC,FQ4 ‘15,0.85,,0.91,163.47,,162.11
2/18/2016,CCS,"Century Communities, Inc.",AMC,FQ4 ‘15,0.62,,0.62,225.8,,206.27
2/18/2016,WAGE,"WageWorks, Inc.",AMC,FQ4 ‘15,0.28,0.29,0.33,81.69,82.07,83.1
2/18/2016,PRTA,Prothena Corporation plc,AMC,FQ4 ‘15,-0.79,,-0.76,0.43,,0.31
2/18/2016,FNGN,"Financial Engines, Inc.",AMC,FQ4 ‘15,0.24,0.24,0.24,78.67,78.7,78.72
2/18/2016,IDCC,"InterDigital, Inc.",BMO,FQ4 ‘15,0.72,0.75,0.92,89.5,95.78,112.1
2/18/2016,AAN,"Aaron's, Inc.",BMO,FQ4 ‘15,0.39,0.39,0.41,811.53,809.32,821.2
2/18/2016,ICD,"Independence Contract Drilling, Inc.",BMO,FQ4 ‘15,-0.07,,-0.04,22.58,,23.69
2/18/2016,VPG,"Vishay Precision Group, Inc.",BMO,FQ4 ‘15,,,0.2,57.38,,58.91
2/18/2016,MZOR,Mazor Robotics Ltd.,BMO,FQ4 ‘15,-0.1,,-0.14,8.85,,8.82
2/18/2016,TOO,Teekay Offshore Partners LP,BMO,FQ4 ‘15,0.34,0.35,0.5,299.68,299.91,339.14
2/18/2016,SIX,Six Flags Entertainment Corporation,BMO,FQ4 ‘15,-0.04,-0.04,0.02,192.6,193.83,217.46
2/18/2016,DAN,Dana Incorporated,BMO,FQ4 ‘15,0.36,0.35,0.34,1350,1340,1375
2/18/2016,TVPT,Travelport Worldwide Limited,BMO,FQ4 ‘15,0.18,0.2,0.22,520.83,523.1,534.85
2/18/2016,CVRR,"CVR Refining, LP",BMO,FQ4 ‘15,,-0.26,-0.83,,993.47,948.3
2/18/2016,TNK,Teekay Tankers Ltd.,BMO,FQ4 ‘15,0.42,,0.31,164.45,,168.99
2/18/2016,CHEF,The Chef's Warehouse Inc,AMC,FQ4 ‘15,0.24,0.25,0.26,297.43,298.07,299.72
2/18/2016,RS,Reliance Steel & Aluminum Co.,BMO,FQ4 ‘15,0.82,0.84,0.87,2122,2117,2026
2/18/2016,FLR,Fluor Corporation,AMC,FQ4 ‘15,0.93,0.92,0.68,4640,4534,4371
2/18/2016,EIGI,"Endurance International Group Holdings, Inc.",BMO,FQ4 ‘15,0.37,0.38,0.35,195.38,195.28,194.74
2/18/2016,CBB,Cincinnati Bell Inc.,BMO,FQ4 ‘15,0.12,0.14,0.1,285.05,290.42,289.3
2/18/2016,POOL,Pool Corp.,BMO,FQ4 ‘15,-0.01,0,0.06,396.82,398.7,415.08
2/18/2016,EPE,EP Energy Corporation,AMC,FQ4 ‘15,0.22,0.23,0.22,553.08,554.93,473
2/18/2016,CENX,Century Aluminum Co.,AMC,FQ4 ‘15,-0.59,-0.57,-0.53,375.61,388.98,383.92
2/18/2016,WAB,Westinghouse Air Brake Technologies Corporation,BMO,FQ4 ‘15,1.05,1.05,1.05,838.61,837.56,832.85
2/18/2016,INWK,InnerWorkings Inc.,AMC,FQ4 ‘15,0.07,0.08,0.08,259.7,261.22,270.31
2/18/2016,SCG,SCANA Corp.,BMO,FQ4 ‘15,0.78,0.79,0.83,984.96,1017,956
2/18/2016,ALE,"ALLETE, Inc.",BMO,FQ4 ‘15,0.8,0.8,0.83,417,422.25,380.6
2/18/2016,ETR,Entergy Corporation,BMO,FQ4 ‘15,1.48,1.5,1.58,3144,3105,2508
2/18/2016,ED,Consolidated Edison Inc.,AMC,FQ4 ‘15,0.55,0.56,0.61,3572,3480,2707
2/18/2016,WM,"Waste Management, Inc.",BMO,FQ4 ‘15,0.68,0.69,0.71,3281,3283,3246
2/18/2016,CBZ,"CBIZ, Inc.",BMO,FQ4 ‘15,,,-0.02,,,164.41
2/18/2016,BCC,Boise Cascade Company,BMO,FQ4 ‘15,0.24,,0.06,823.2,,876.54
2/18/2016,NI,NiSource Inc.,BMO,FQ4 ‘15,0.3,0.31,0.31,1219,1218,1125
2/18/2016,GEL,Genesis Energy LP,BMO,FQ4 ‘15,0.49,0.47,0.27,857.34,838.05,491.01
2/18/2016,WIRE,Encore Wire Corp.,AMC,FQ4 ‘15,0.43,0.46,0.53,270,267.25,250.86
2/18/2016,TTC,Toro Co.,BMO,FQ1 ‘16,0.31,0.32,0.35,497,499.99,486.4
2/18/2016,EQIX,"Equinix, Inc.",AMC,FQ4 ‘15,3.57,3.61,2.85,717.45,717.15,730.46
2/18/2016,LDOS,"Leidos Holdings, Inc.",BMO,FQ4 ‘15,0.66,0.69,0.78,1283,1300,1281
2/18/2016,CRMT,"America's Car-Mart, Inc.",AMC,FQ3 ‘16,0.48,,0.47,132.35,,137.46
2/18/2016,ROCK,"Gibraltar Industries, Inc.",BMO,FQ4 ‘15,0.13,0.15,0.29,240.47,244.08,282.09
2/18/2016,PCG,PG & E Corp.,BMO,FQ4 ‘15,0.45,0.45,0.5,4979,4967,4167
2/18/2016,KEYS,Keysight Technologies Inc.,AMC,FQ1 ‘16,0.5,,0.55,714.2,,726
2/18/2016,UAN,"CVR Partners, LP",BMO,FQ4 ‘15,0.17,0.18,0.26,59.6,61,66
2/18/2016,MCHX,"Marchex, Inc.",AMC,FQ4 ‘15,0.02,0.02,0.03,33.71,35,34.9
2/18/2016,LAWS,"Lawson Products, Inc.",BMO,FQ4 ‘15,0.04,,-0.31,66.36,,68.02
2/18/2016,HII,"Huntington Ingalls Industries, Inc.",BMO,FQ4 ‘15,2.3,2.29,1.95,1904,1913,1905
2/18/2016,INAP,Internap Corporation,AMC,FQ4 ‘15,-0.57,-0.61,-0.56,81.4,81.21,78.76
2/18/2016,DUK,Duke Energy Corporation,BMO,FQ4 ‘15,0.94,0.93,0.87,5709,5715,5351
2/18/2016,STFC,State Auto Financial Corp.,BMO,FQ4 ‘15,0.51,0.48,0.07,342.9,344.13,346.6
2/18/2016,NMIH,NMI Holdings Inc,AMC,FQ4 ‘15,-0.09,,-0.08,20.2,,16.9
2/18/2016,ARII,American Railcar Industries,AMC,FQ4 ‘15,1.51,1.52,1.82,197.6,199.46,260.9
2/18/2016,GTS,Triple-S Management Corporation,BMO,FQ4 ‘15,0.25,0.26,0.45,765.58,767.82,768.34
2/18/2016,MDRX,"Allscripts Healthcare Solutions, Inc.",AMC,FQ4 ‘15,0.13,0.14,0.13,357.87,357.81,345.6
2/18/2016,MNTA,Momenta Pharmaceuticals Inc.,BMO,FQ4 ‘15,-0.1,-0.12,-0.43,38.2,35.52,22.39
2/18/2016,ECOL,"US Ecology, Inc.",AMC,FQ4 ‘15,0.47,0.47,0.35,129.4,130.83,138.27
2/18/2016,MDCA,MDC Partners Inc.,AMC,FQ4 ‘15,0.29,,-0.52,359.65,,359.01
2/18/2016,TGP,Teekay LNG Partners LP.,BMO,FQ4 ‘15,0.53,0.51,0.5,101.75,101.9,103.64
2/18/2016,LH,Laboratory Corp. of America Holdings,BMO,FQ4 ‘15,1.99,2,1.98,2216,2240,2245
2/19/2016,CIR,"CIRCOR International, Inc.",BMO,FQ4 ‘15,0.63,0.64,0.63,161.4,161.39,164.24
2/19/2016,PEG,Public Service Enterprise Group Inc.,BMO,FQ4 ‘15,0.48,0.49,0.5,2235,2273,2278
2/19/2016,USM,United States Cellular Corp.,BMO,FQ4 ‘15,-0.43,-0.34,-0.02,1013,1024,987.04
2/19/2016,VFC,V.F. Corporation,BMO,FQ4 ‘15,1.02,1.01,0.95,3656,3651,3413
2/19/2016,COMM,CommScope Holding Company Inc.,BMO,FQ4 ‘15,0.42,0.43,0.42,1163,1162,1143
2/19/2016,AEE,Ameren Corporation,BMO,FQ4 ‘15,0.29,0.28,0.12,1654,1642,1308
2/19/2016,BRC,Brady Corp.,BMO,FQ2 ‘16,0.23,0.23,0.3,255.78,256.52,268.63
2/19/2016,B,Barnes Group Inc.,BMO,FQ4 ‘15,0.66,0.65,0.6,308.7,304.47,287.03
2/19/2016,DE,Deere & Company,BMO,FQ1 ‘16,0.71,0.74,0.8,4867,4863,4768
2/19/2016,COG,Cabot Oil & Gas Corporation,BMO,FQ4 ‘15,-0.02,-0.04,-0.02,324,320.19,280.79
2/19/2016,PNW,Pinnacle West Capital Corporation,BMO,FQ4 ‘15,,0.25,0.37,,753.41,734.43
2/19/2016,THRM,Gentherm Inc.,BMO,FQ4 ‘15,0.55,0.57,0.58,215.71,215.73,212.28
2/19/2016,TDS,Telephone & Data Systems Inc.,BMO,FQ4 ‘15,-0.34,-0.28,-0.01,1315,1324,1274
2/22/2016,KOS,Kosmos Energy Ltd.,BMO,FQ4 ‘15,0,,0.04,185.14,,121.87
2/22/2016,MIC,Macquarie Infrastructure Company LLC,AMC,FQ4 ‘15,0.27,0.29,0.35,427.6,426.24,401.35
2/22/2016,MHLD,"Maiden Holdings, Ltd.",AMC,FQ4 ‘15,0.45,,0.34,668.2,,620.92
2/22/2016,MDR,McDermott International Inc.,AMC,FQ4 ‘15,-0.38,-0.29,-0.24,767.74,763.55,667.42
2/22/2016,PDLI,"PDL BioPharma, Inc.",AMC,FQ4 ‘15,,,0.61,,,178.06
2/22/2016,MRC,MRC Global Inc.,AMC,FQ4 ‘15,0.03,0.05,0.12,946.24,951.23,967.07
2/22/2016,SREV,ServiceSource Corporation,AMC,FQ4 ‘15,-0.03,-0.01,0,62.71,63.45,65.04
2/22/2016,LNT,Alliant Energy Corporation,AMC,FQ4 ‘15,0.22,0.22,0.16,810,813.36,740.1
2/22/2016,GEN,"Genesis Healthcare, Inc.",AMC,FQ4 ‘15,0.1,,-0.05,1466,,1427
2/22/2016,CETV,Central European Media Enterprises Ltd.,BMO,FQ4 ‘15,,,-0.02,,,195.55
2/22/2016,VVC,Vectren Corporation,AMC,FQ4 ‘15,0.7,0.7,0.79,717.65,710.73,604
2/22/2016,APPF,"AppFolio, Inc.",AMC,FQ4 ‘15,-0.14,-0.13,-0.1,20.3,20.77,20.4
2/22/2016,MMSI,"Merit Medical Systems, Inc.",AMC,FQ4 ‘15,0.22,0.22,0.24,139.03,139.17,138.4
2/22/2016,IPHS,Innophos Holdings Inc,AMC,FQ4 ‘15,,,0.32,,,170.63
2/22/2016,HURN,Huron Consulting Group Inc.,AMC,FQ4 ‘15,0.81,0.83,0.94,216.44,214.6,185.1
2/22/2016,RAIL,"Freightcar America, Inc.",AMC,FQ4 ‘15,0.8,,0.94,248.5,,203.3
2/22/2016,CBPX,"Continental Building Products, Inc.",AMC,FQ4 ‘15,0.25,,0.25,111.88,,110.36
2/22/2016,OKE,ONEOK Inc.,AMC,FQ4 ‘15,0.46,0.48,0.45,2288,2107,1931
2/22/2016,ELGX,Endologix Inc.,AMC,FQ4 ‘15,-0.17,-0.17,-0.08,39.97,40.03,39.23
2/22/2016,RGLS,Regulus Therapeutics Inc.,AMC,FQ4 ‘15,-0.26,,-0.14,6.29,,10.86
2/22/2016,AWI,"Armstrong World Industries, Inc.",BMO,FQ4 ‘15,0.32,0.33,0.27,583.6,577.2,577.4
2/22/2016,QUAD,"Quad Graphics, Inc.",AMC,FQ4 ‘15,,0.47,0.64,,1272,1335
2/23/2016,SAH,Sonic Automotive Inc.,BMO,FQ4 ‘15,0.59,0.6,0.61,2463,2471,2471
2/23/2016,WLK,Westlake Chemical Corp.,BMO,FQ4 ‘15,0.94,0.96,0.84,1077,1072,986.77
2/23/2016,FDP,Fresh Del Monte Produce Inc.,BMO,FQ4 ‘15,,,-0.11,,,977.9
2/23/2016,JBT,John Bean Technologies Corporation,AMC,FQ4 ‘15,0.64,0.65,0.7,327.8,328.58,354.4
2/23/2016,FELE,Franklin Electric Co. Inc.,BMO,FQ4 ‘15,0.35,0.36,0.35,225.64,223.82,219.28
2/23/2016,DXCM,"DexCom, Inc.",AMC,FQ4 ‘15,0,-0.01,0.02,128.4,128.82,130.8
2/23/2016,TREX,Trex Co. Inc.,BMO,FQ4 ‘15,0.11,0.11,0.13,84.46,84.14,89.2
2/23/2016,VSI,"Vitamin Shoppe, Inc.",BMO,FQ4 ‘15,0.38,0.4,0.39,293.2,291.91,293.49
2/23/2016,PRA,ProAssurance Corporation,AMC,FQ4 ‘15,0.75,,0.73,208.73,,185.9
2/23/2016,GLDD,Great Lakes Dredge & Dock Corporation,BMO,FQ4 ‘15,0.05,0.04,-0.01,232.5,230.2,222.64
2/23/2016,ICLR,ICON plc,BMO,FQ4 ‘15,1.1,1.11,1.11,408.66,407.01,403.35
2/23/2016,INSY,"INSYS Therapeutics, Inc.",BMO,FQ4 ‘15,0.3,0.31,0.36,90.2,90.87,91.14
2/23/2016,MATX,"Matson, Inc.",AMC,FQ4 ‘15,0.62,0.65,0.68,498.63,510.27,494.8
2/23/2016,WMGI,Wright Medical Group Inc.,AMC,FQ4 ‘15,-0.33,-0.35,-0.17,165.94,166.14,181.4
2/23/2016,DY,Dycom Industries Inc.,AMC,FQ4 ‘16,0.57,0.61,0.54,543.15,548.77,559.47
2/23/2016,ECL,Ecolab Inc.,BMO,FQ4 ‘15,1.24,1.24,1.22,3470,3448,3412
2/23/2016,CTB,Cooper Tire & Rubber Co.,BMO,FQ4 ‘15,0.73,0.76,1.04,764.13,770.25,775.55
2/23/2016,FIX,Comfort Systems USA Inc.,AMC,FQ4 ‘15,0.36,0.38,0.35,394.05,395.73,383.84
2/23/2016,CPRT,"Copart, Inc.",AMC,FQ2 ‘16,0.22,0.22,0.24,282.66,282.24,299.71
2/23/2016,SAFT,Safety Insurance Group Inc.,AMC,FQ4 ‘15,,,0.69,,,186.57
2/23/2016,ANIP,"ANI Pharmaceuticals, Inc.",BMO,FQ4 ‘15,0.59,,0.52,18.63,,18.04
2/23/2016,HL,Hecla Mining Co.,BMO,FQ4 ‘15,-0.02,-0.01,0.02,123.91,121.51,115.34
2/23/2016,ATRC,"AtriCure, Inc.",AMC,FQ4 ‘15,-0.39,,-0.36,35.95,,35.86
2/23/2016,CVG,Convergys Corporation,AMC,FQ4 ‘15,0.48,0.49,0.53,752.88,753.35,751.8
2/23/2016,HEP,Holly Energy Partners L.P,BMO,FQ4 ‘15,0.46,0.46,0.49,95.68,94.92,97.25
2/23/2016,ASTE,"Astec Industries, Inc.",BMO,FQ4 ‘15,0.36,0.35,0.16,244.35,243.3,215.02
2/23/2016,ICPT,"Intercept Pharmaceuticals, Inc.",BMO,FQ4 ‘15,-3.17,-3.06,-3.62,0.72,0.65,0.45
2/23/2016,HSII,Heidrick & Struggles International Inc.,BMO,FQ4 ‘15,0.2,0.17,0.07,133.63,136.45,144.52
2/23/2016,FMI,"Foundation Medicine, Inc.",AMC,FQ4 ‘15,-0.62,,-0.55,26.06,,26.05
2/23/2016,HCKT,"The Hackett Group, Inc.",AMC,FQ4 ‘15,0.2,,0.21,64.35,,66.35
2/23/2016,UCTT,"Ultra Clean Holdings, Inc.",AMC,FQ4 ‘15,-0.02,,-0.01,102.14,,103.42
2/23/2016,RP,"RealPage, Inc.",AMC,FQ4 ‘15,0.15,0.16,0.16,121.2,121.9,121.16
2/23/2016,ESCA,"Escalade, Incorporated",BMO,FQ4 ‘15,0.22,,0.2,43.1,,43.74
2/23/2016,EXLS,"Exlservice Holdings, Inc.",BMO,FQ4 ‘15,0.52,0.53,0.56,162.76,164.11,165.86
2/23/2016,HF,HFF INC,AMC,FQ4 ‘15,0.74,0.72,0.88,151.13,153.82,169.04
2/23/2016,LECO,Lincoln Electric Holdings Inc.,BMO,FQ4 ‘15,0.77,0.79,0.75,586.96,585.29,567.99
2/23/2016,MASI,Masimo Corporation,AMC,FQ4 ‘15,0.39,0.41,0.4,164.16,165.4,167.27
2/23/2016,GSS,"Golden Star Resources, Ltd.",AMC,FQ4 ‘15,-0.02,-0.02,0.03,54,54.13,56.42
2/23/2016,MSA,Mine Safety Appliances Co.,AMC,FQ4 ‘15,0.71,0.69,0.84,300.13,298,313.32
2/23/2016,VRSK,"Verisk Analytics, Inc.",AMC,FQ4 ‘15,0.75,0.76,0.8,565.96,564.56,560.56
2/23/2016,XENT,"Intersect ENT, Inc.",AMC,FQ4 ‘15,-0.25,,-0.2,18.7,,18.79
2/23/2016,BNFT,"Benefitfocus, Inc.",AMC,FQ4 ‘15,-0.48,-0.45,-0.33,51.69,52.18,54.34
2/23/2016,DNOW,NOW Inc.,BMO,FQ4 ‘15,-0.25,,-0.25,667.77,,644
2/23/2016,TROX,Tronox Limited,AMC,FQ4 ‘15,-0.26,-0.3,-0.66,590.98,584.94,535
2/23/2016,EIX,Edison International,AMC,FQ4 ‘15,0.6,0.62,0.88,3905,3641,2341
2/23/2016,INFI,"Infinity Pharmaceuticals, Inc.",AMC,FQ4 ‘15,-0.83,-0.8,-0.8,13.24,14.17,9.08
2/23/2016,NM,Navios Maritime Holdings Inc.,BMO,FQ4 ‘15,-0.33,-0.33,-0.3,112.75,113.73,111.75
2/23/2016,BCRX,"BioCryst Pharmaceuticals, Inc.",BMO,FQ4 ‘15,-0.25,,-0.25,7.19,,4.6
2/23/2016,KRA,Kraton Corporation,AMC,FQ4 ‘15,0.44,0.44,0.74,245,246.18,248.28
2/23/2016,WTR,Aqua America Inc.,AMC,FQ4 ‘15,0.29,0.29,0.28,196.37,197.64,197.07
2/23/2016,GNMK,"GenMark Diagnostics, Inc.",AMC,FQ4 ‘15,-0.26,,-0.21,12.16,,13.19
2/23/2016,FIVN,"Five9, Inc.",AMC,FQ4 ‘15,-0.08,,-0.03,33.15,,36.03
2/23/2016,CEQP,Crestwood Equity Partners LP,BMO,FQ4 ‘15,-0.36,-0.25,-1.68,673.64,669.05,629.1
2/23/2016,EHTH,"eHealth, Inc.",AMC,FQ4 ‘15,-0.45,-0.46,-0.56,41.28,42.08,50.14
2/23/2016,TNC,Tennant Company,BMO,FQ4 ‘15,0.8,0.81,0.78,215.3,215.7,205.85
2/23/2016,MDXG,"MiMedx Group, Inc.",BMO,FQ4 ‘15,0.05,0.06,0.07,51.91,52.12,51.8
2/23/2016,CAR,"Avis Budget Group, Inc.",AMC,FQ4 ‘15,0.18,0.21,0.18,1924,1940,1902
2/23/2016,ODP,"Office Depot, Inc.",BMO,FQ4 ‘15,0.11,0.11,0.07,3581,3548,3477
2/23/2016,TTPH,"Tetraphase Pharmaceuticals, Inc.",AMC,FQ4 ‘15,-0.49,,-0.5,2.98,,2.47
2/24/2016,ATNI,"ATN International, Inc.",AMC,FQ4 ‘15,0.4,,0.26,82.24,,82.92
2/24/2016,LMAT,"LeMaitre Vascular, Inc.",AMC,FQ4 ‘15,0.09,,0.13,20.1,,20.48
2/24/2016,SBGI,Sinclair Broadcast Group Inc.,BMO,FQ4 ‘15,0.7,0.72,0.61,601.58,605.92,611.79
2/24/2016,MCRI,"Monarch Casino & Resort, Inc.",AMC,FQ4 ‘15,0.23,,0.29,49.35,,51.49
2/24/2016,MCS,The Marcus Corporation,BMO,FQ1 ‘16,0.14,0.14,0.2,125.19,124.51,125.44
2/24/2016,CXO,"Concho Resources, Inc.",AMC,FQ4 ‘15,0.05,0.08,-0.07,540.14,534.23,389.15
2/24/2016,CLGX,"CoreLogic, Inc.",AMC,FQ4 ‘15,0.32,0.33,0.35,375,375.04,390.89
2/24/2016,TSEM,Tower Semiconductor Ltd.,BMO,FQ4 ‘15,0.64,,0.88,252,,254.6
2/24/2016,BLUE,"bluebird bio, Inc.",AMC,FQ4 ‘15,-1.14,,-1.29,3.49,,1.47
2/24/2016,ANIK,"Anika Therapeutics, Inc.",AMC,FQ4 ‘15,0.62,0.63,0.72,28.82,28.82,30.89
2/24/2016,AWR,American States Water Company,AMC,FQ4 ‘15,0.32,0.32,0.31,112.44,109.19,110.12
2/24/2016,SQBG,Sequential Brands Group Inc,BMO,FQ4 ‘15,0.17,0.18,0.23,29.12,29.66,31.43
2/24/2016,DIN,"DineEquity, Inc.",BMO,FQ4 ‘15,1.34,1.35,1.59,168.41,168.44,171.3
2/24/2016,GDOT,Green Dot Corporation,AMC,FQ4 ‘15,0.04,0.05,0.06,149.71,149.74,151.05
2/24/2016,SPTN,Spartan Stores Inc.,AMC,FQ4 ‘15,0.44,0.45,0.52,1804,1790,1903
2/24/2016,GIL,Gildan Activewear Inc.,BMO,FQ4 ‘15,0.51,0.44,0.28,692.8,648.8,543.8
2/24/2016,CYD,China Yuchai International Limited,BMO,FQ4 ‘15,,,0.23,,,450.67
2/24/2016,ETP,Energy Transfer Partners L.P.,AMC,FQ4 ‘15,0.33,0.33,0.18,2164,2505,2305
2/24/2016,ECPG,"Encore Capital Group, Inc.",AMC,FQ4 ‘15,1.34,1.36,1.31,291.23,291.24,297.76
2/24/2016,OPHT,Ophthotech Corporation,BMO,FQ4 ‘15,-1.36,,-1.02,4.05,,4.78
2/24/2016,MMLP,Martin Midstream Partners LP,AMC,FQ4 ‘15,0.29,0.29,0.38,304.99,294.95,254.4
2/24/2016,TILE,Interface Inc.,AMC,FQ4 ‘15,0.29,0.3,0.28,261.93,260.83,246.64
2/24/2016,AMSF,"Amerisafe, Inc.",AMC,FQ4 ‘15,0.94,0.95,1.2,100.1,101.4,101.76
2/24/2016,CWT,California Water Service Group,AMC,FQ4 ‘15,0.22,0.21,0.18,130.96,132.94,138.43
2/24/2016,SWX,Southwest Gas Corporation,AMC,FQ4 ‘15,1.33,1.31,1.38,639.5,641.79,685.41
2/24/2016,SATS,EchoStar Corp.,BMO,FQ4 ‘15,0.4,0.39,0.71,753.8,753.15,790.86
2/24/2016,AVA,Avista Corp.,BMO,FQ4 ‘15,0.49,0.48,0.54,660.47,649,387.31
2/24/2016,EE,El Paso Electric Co.,BMO,FQ4 ‘15,,,0.02,,,125.73
2/24/2016,AES,The AES Corporation,BMO,FQ4 ‘15,0.42,0.41,0.34,6056,5918,3400
2/24/2016,ZIOP,ZIOPHARM Oncology Inc,AMC,FQ4 ‘15,-0.04,,-0.07,1.82,,1.92
2/24/2016,ECA,Encana Corporation,BMO,FQ4 ‘15,0,0,0.13,1144,1167,1031
2/24/2016,XPO,"XPO Logistics, Inc.",AMC,FQ4 ‘15,-0.06,-0.04,-0.21,3253,3273,3342
2/24/2016,KAI,Kadant Inc,AMC,FQ4 ‘15,0.8,,0.95,103.27,,107.6
2/24/2016,KEYW,The KEYW Holding Corporation,AMC,FQ4 ‘15,-0.15,,-0.11,75.88,,80.69
2/24/2016,NFX,Newfield Exploration Co.,AMC,FQ4 ‘15,0,0.01,0.3,428.4,423.9,362
2/24/2016,GMED,"Globus Medical, Inc.",AMC,FQ4 ‘15,0.3,0.31,0.32,142.6,145.11,142.59
2/24/2016,AXTI,AXT Inc,AMC,FQ4 ‘15,-0.02,,-0.04,17.49,,18.06
2/24/2016,DOOR,Masonite International Corporation,AMC,FQ4 ‘15,0.41,0.38,0.54,461.33,456.15,485.42
2/24/2016,CRK,Comstock Resources Inc.,BMO,FQ4 ‘15,-5.53,-5.63,-4.55,50.55,49.7,47.23
2/24/2016,HVT,Haverty Furniture Companies Inc.,AMC,FQ4 ‘15,0.4,0.4,0.41,215.9,215.81,215.89
2/24/2016,PE,"Parsley Energy, Inc.",AMC,FQ4 ‘15,-0.07,,-0.02,80.33,,68.75
2/24/2016,CLH,"Clean Harbors, Inc.",BMO,FQ4 ‘15,0.13,0.13,0.02,735.15,738.11,713.04
2/24/2016,ETE,Energy Transfer Equity L.P.,AMC,FQ4 ‘15,0.38,0.36,0.3,13770,11976,9536
2/24/2016,BEL,Belmond Ltd.,AMC,FQ4 ‘15,-0.01,,0.03,126.93,,126.4
2/24/2016,CW,Curtiss-Wright Corp.,AMC,FQ4 ‘15,1.21,1.2,1.53,585.5,591.88,588.76
2/24/2016,QEP,"QEP Resources, Inc.",AMC,FQ4 ‘15,-0.12,-0.09,-0.01,603.4,583.14,468.3
2/24/2016,DMRC,Digimarc Corporation,AMC,FQ4 ‘15,-0.62,,-0.62,5.43,,5.02
2/24/2016,BWXT,"BWX Technologies, Inc.",AMC,FQ4 ‘15,0.38,0.38,0.38,388.6,377.23,363.94
2/24/2016,MTDR,Matador Resources Company,AMC,FQ4 ‘15,0.01,0.02,0.03,68.03,72.09,67.25
2/24/2016,AR,Antero Resources Corporation,AMC,FQ4 ‘15,0.15,0.16,0.2,598.02,600.17,629.95
2/24/2016,CSGP,CoStar Group Inc.,AMC,FQ4 ‘15,0.82,0.84,1.1,192.86,193.24,193.01
2/24/2016,FRGI,"Fiesta Restaurant Group, Inc.",AMC,FQ4 ‘15,0.36,0.36,0.39,182.35,180.83,179.51
2/24/2016,WGP,"Western Gas Equity Partners, LP",AMC,FQ4 ‘15,0.33,0.34,0.4,387.04,393.92,371.29
2/24/2016,EV,Eaton Vance Corp.,BMO,FQ1 ‘16,0.52,0.54,0.51,335.28,346.03,331.56
2/24/2016,SCL,Stepan Company,BMO,FQ4 ‘15,0.53,0.54,0.74,422,424.08,419.29
2/24/2016,LBY,"Libbey, Inc",BMO,FQ4 ‘15,,0.42,0.41,,206.66,219.15
2/24/2016,HFC,HollyFrontier Corporation,BMO,FQ4 ‘15,0.28,0.36,0.24,2489,2724,2944
2/24/2016,FARO,FARO Technologies Inc.,AMC,FQ4 ‘15,0.34,0.33,0.6,90.51,89.34,91.33
2/24/2016,CNK,Cinemark Holdings Inc.,BMO,FQ4 ‘15,0.46,0.47,0.5,709.13,713.73,707.22
2/24/2016,UNVR,Univar Inc.,BMO,FQ4 ‘15,0.06,,-0.02,2000,,1966
2/24/2016,PHH,PHH Corporation,AMC,FQ4 ‘15,-0.15,-0.15,-0.38,174,177.92,123
2/24/2016,PRAH,PRA Health Sciences Inc,AMC,FQ4 ‘15,0.49,,0.59,353.42,,362.27
2/24/2016,WES,Western Gas Partners LP,AMC,FQ4 ‘15,0.32,0.32,0.47,410.11,404.76,371.29
2/25/2016,SEM,Select Medical Holdings Corporation,AMC,FQ4 ‘15,0.16,0.17,0.22,1017,1021,1039
2/25/2016,INOV,"Inovalon Holdings, Inc.",AMC,FQ4 ‘15,0.13,,0.13,125,,120.56
2/25/2016,ENV,"Envestnet, Inc.",AMC,FQ4 ‘15,0.22,0.23,0.28,117.45,116.5,118.62
2/25/2016,UNT,Unit Corp.,BMO,FQ4 ‘15,-0.15,-0.1,-0.14,154.8,186.44,172.29
2/25/2016,AMRN,Amarin Corporation PLC,BMO,FQ4 ‘15,-0.12,,-0.1,25.9,,26.63
2/25/2016,UHS,Universal Health Services Inc.,AMC,FQ4 ‘15,1.73,1.74,1.71,2270,2305,2315
2/25/2016,NDLS,Noodles & Company,AMC,FQ4 ‘15,0,-0.01,0,117.09,116.37,117.13
2/25/2016,VC,Visteon Corp.,BMO,FQ4 ‘15,0.88,0.89,1.18,758.8,772.4,809
2/25/2016,DKL,"Delek Logistics Partners, LP",AMC,FQ4 ‘15,0.72,0.7,0.55,180.21,173.95,108.93
2/25/2016,PRAA,Portfolio Recovery Associates Inc.,AMC,FQ4 ‘15,1.03,1.02,1.03,237.89,235.51,230.19
2/25/2016,SN,Sanchez Energy Corporation,BMO,FQ4 ‘15,-0.73,-0.7,0.04,128.34,126.14,109.53
2/25/2016,IPCC,Infinity Property and Casualty Corp.,BMO,FQ4 ‘15,1.22,1.25,0.88,341.5,346.21,369.9
2/25/2016,PWR,"Quanta Services, Inc.",BMO,FQ4 ‘15,0.28,0.28,0.3,1790,1786,1899
2/25/2016,CCO,Clear Channel Outdoor,BMO,FQ4 ‘15,0.09,0.09,-0.06,791.51,793.89,772.07
2/25/2016,SEAS,"SeaWorld Entertainment, Inc.",BMO,FQ4 ‘15,-0.1,-0.12,-0.11,268.16,265.87,267.86
